"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"47139",99,36.6575,-1,4,5,28.65,12,312,354,5.333333333,307,2.25,31.5675,22,33.33333333,99,65.6,49,30.7,96,45,"BA","N","C","GREAT LAKES AREA","N","WCMB","U","G","1","149.9899902","2","4",0,"DETDET313",3.333333333,656,258.42,216.04,21.6,1065016,"0",0.660000000066,"Young",0.00870675644299977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"Low",0.345776130547833,3
"47144",394.75,44.99,-39.75,0.666666667,1,54.58,10,757,292,0,757,13.0375,48.6175,50.66666667,63.66666667,408,371.78,100,84.11,433,100,"BA","N","C","SOUTHWEST AREA","R","WCMB","U","N","1","9.989997864","1","1",0,"PHXTUC520",0.666666667,3346,628.52,518.55,57.62,1065025,"0",0.795811518335298,"None",0.0207431744415452,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.241628218514744,2
"47207",299,37.41,116,7.333333333,12,118.33,10,796,291,1.666666667,791,0.525,33.2825,71.33333333,110,260,243.56,92,87.89,276,93,"BA","N","T","TENNESSEE AREA","R","WC","U","H","1","9.989997864","1","1",0,"NSHNSH615",1.333333333,2192,430.74,366.76,40.75,1065171,"0",0.648484848454545,"None",0.00121883270650508,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.249762412025893,2
"47215",267.75,39.99,0.25,5.666666667,17,82.69,10,786,291,5.333333333,786,0,30.26,64.66666667,85.33333333,268,261.22,89,87.33,273,89,"AA","N","C","NEW ENGLAND AREA","N","WCMB","U","I","1","149.9899902","1","1",0,"BOSBOS781",5.666666667,2351,337.18,277.2,30.8,1065187,"0",0.757812500068665,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.236767760041262,2
"47341",1241.25,39.99,199.75,13.33333333,4,264.89,10,3302,289,3.666666667,3300,89.425,121.9325,274.6666667,390.3333333,1175,911.13,471,412.5,1004,449,"CA","Y","C","NEW YORK CITY AREA","N","WCMB","U","H","1","149.9899902","1","1",0,"NYCNEW732",12.66666667,7289,430.35,430.35,53.79,1065436,"0",0.703672075294934,"None",0.207795980016266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.292425524361836,2
"47345",318.5,39.99,79.5,20,1,156.27,12,927,351,0,927,0,30.98,67.66666667,111.6666667,292,283.6,82,92.7,287,92,"AA","N","T","DALLAS AREA","N","WC","M","N","1","29.98999023","1","1",0,"OKCSTW405",2.333333333,2836,357.65,327.66,32.77,1065442,"0",0.605970149102696,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.239272498547946,2
"47350",136.75,10,1.25,0.666666667,0,1.17,12,366,60,0,346,0,11.0275,6.333333333,7.666666667,136,97,60,34.6,114,42,"A","N","C","MIDWEST AREA","R","WCMB","M","N","2","79.98999023","1","2",0,"MINMIN612",0,970,150.78,108.13,10.81,1065449,"1",0.826086956442344,"Senior",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.333417156154074,2
"47391",1170.25,51.41,-423.25,20.66666667,107,446.94,12,3980,247,28,3972,34.1,78.0675,358.3333333,420.6666667,1311,1037.6,529,397.2,1278,493,"AA","N","C","NEW YORK CITY AREA","R","WCMB","S","U","2","99.98999023","1","2",0,"NYCWHI914",18.33333333,10376,638.04,578.06,57.81,1065532,"0",0.851822503815228,"Senior",0.0534449250830669,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.351522565123944,2
"47406",474.5,39.99,-107.5,8,11,113.46,12,1750,100,1,1746,0,29.99,124,157,510,482.9,205,174.6,480,185,"AA","N","C","HOUSTON AREA","R","WCMB","M","F","2","99.98999023","1","1",0,"NOLKEN504",1.333333333,4829,391.95,331.97,33.2,1065571,"0",0.789808917197452,"Senior",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.23794359085422,2
"47575",898,58.5375,-340,15.66666667,24,131.68,11,3395,249,4.666666667,3380,9.8,69.7975,204.6666667,269.3333333,1011,898.5,392,338,991,362,"EA","Y","C","NORTHWEST/ROCKY MOUNTAIN AREA","R","WCMB","U","U","3","9.989997864","1","1",0,"DENDEN303",14.33333333,8985,876.44,816.46,81.65,1065923,"0",0.759900990316819,"None",0.011181598283967,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.270376712516167,2
"47788",107.25,29.99,40.75,3,21,48.45,11,421,345,1,420,0,29.99,42,50.66666667,94,131,44,42,108,45,"C2","N","T","CALIFORNIA NORTH AREA","R","WCMB","U","N","1","39.98999023","1","1",0,"SFRSAC916",3,1310,343.66,340.29,34.03,1066415,"0",0.828947368366517,"None",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.276948310649528,2
"47841",236.75,39.99,63.25,2,4,25.24,11,1186,335,0,1181,16.7125,45.7275,36,49.33333333,216,249.2,80,118.1,266,109,"AA","N","C","HOUSTON AREA","N","WCMB","U","N","1","149.9899902","1","1",0,"HOUHOU281",0.666666667,2492,397.52,337.54,33.75,1066529,"0",0.729729729779036,"Senior",0.0420419098410143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.24540993243402,2
"47915",345.5,44.99,-64.5,9,5,142.56,11,854,110,0,849,9.3925,57.13,81,110.3333333,367,318.4,90,84.9,361,101,"BA","N","C","SOUTH FLORIDA AREA","R","WCMB","M","Z","2","99.98999023","3","4",0,"MIADEL561",3.333333333,3184,490.92,430.94,43.09,1066674,"0",0.734138973031462,"Senior",0.0191324452049214,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.264756729184793,4
"48124",854,62.8525,-139,23.33333333,2,143.47,11,2601,340,0.333333333,2591,69.5625,122.805,161,232.3333333,900,638.1,340,259.1,752,285,"BA","N","C","SOUTH FLORIDA AREA","N","WCMB","U","Z","1","199.9899902","1","1",0,"MIAMIA305",14.33333333,6381,757.61,697.63,69.76,1067138,"0",0.692969870974601,"None",0.0918183498105886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"High",0.236048349819431,2
"48200",29.75,39.99,12.25,2.666666667,8,19.18,11,119,338,1,119,0,30.15,6.666666667,9,26,21,14,11.9,19,11,"AA","N","R","GREAT LAKES AREA","N","WCMB","A","U","1","149.9899902","1","1",0,"DETBWG419",2.666666667,210,364.4,304.42,30.44,1067302,"0",0.740740740777778,"Mid-Aged",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.260789995150762,2
"48209",592.75,39.99,-338.75,29.33333333,75,188.95,11,2002,290,9.333333333,2002,53.9875,89.1625,272.6666667,341.3333333,706,417.6,343,200.2,528,251,"AA","N","C","DALLAS AREA","N","WC","S","N","1","29.98999023","1","1",0,"DALDAL214",11.33333333,4176,644.98,565.01,56.5,1067328,"0",0.798828125175667,"Senior",0.0837041458649881,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.290088046927407,2
"48226",605.5,41.28,69.5,9.666666667,49,98.03,11,2763,279,20.33333333,2722,19.1,62.2225,128.6666667,172.6666667,582,641.2,255,272.2,567,219,"E4","Y","C","LOS ANGELES AREA","R","WCMB","S","F","2","79.98999023","1","1",0,"LAXCOV626",9.666666667,6412,737.9,657.92,65.79,1067357,"0",0.745173745222939,"Senior",0.0258842661607264,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.235771928224003,2
"48250",290.75,33.8625,-152.75,9,5,78.36,11,805,338,2,803,13.2125,29.57,56,74,342,211.1,123,80.3,246,91,"BA","N","C","NEW ENGLAND AREA","N","WCMB","U","S","1","59.98999023","1","1",0,"BOSPRO401",7,2111,345.78,285.8,28.58,1067412,"0",0.756756756756757,"None",0.0382107120134189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.256650168713364,2
"48265",1925.25,79.99,869.75,64,235,158.33,11,3104,337,22.66666667,2826,207.75,296.2375,412,530.6666667,1635,1086.56,439,314,1309,371,"BA","N","C","NORTH FLORIDA AREA","N","WCMB","U","N","1","199.9899902","2","3",0,"FLNWNP407",18.66666667,9779,1372.16,1214.72,134.97,1067450,"0",0.776381909498971,"Senior",0.151403626399254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"Very High",0.347208415858701,3
"48267",448.75,39.99,182.25,25.33333333,12,276.57,11,1382,46,8.666666667,1327,39.1525,69.39,81.33333333,135.3333333,388,285.3,157,132.7,309,133,"CA","N","C","SOUTH FLORIDA AREA","N","WCMB","A","N","3","129.9899902","2","2",0,"MIADFD954",17.66666667,2853,487.87,414.89,41.49,1067453,"0",0.600985221798272,"Senior",0.0802519113698321,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.345856690313906,3
"48577",1256.5,10,494.5,11,21,248.45,11,3042,333,24.66666667,3042,60.655,85.27,192,248.3333333,1092,807.8,357,304.2,1006,358,"EM","N","R","SOUTHWEST AREA","N","WCMB","S","M","1","99.98999023","2","3",0,"NMXALB505",5.666666667,8078,397.38,389.68,38.97,1068083,"0",0.773154362519887,"Senior",0.152637274145654,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.329852704079602,3
"48580",204.25,18.38,-187.25,1,7,30.64,11,896,333,0.333333333,882,19.95,43.8075,17,22.66666667,267,230.2,98,88.2,266,98,"AA","N","C","GREAT LAKES AREA","N","WCMB","U","N","1","149.9899902","1","1",0,"NNYROC716",0.666666667,2302,613.07,553.09,55.31,1068089,"0",0.749999999889706,"None",0.0325411453830721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.262184890543908,2
"48600",94.25,22.2525,171.75,2,5,11.05,11,349,332,0.333333333,349,0,25.29,14,18.33333333,37,71.2,24,34.9,25,16,"BA","N","C","GREAT LAKES AREA","R","WCMB","M","N","1","9.989997864","2","2",0,"DETFLI810",1.333333333,712,285.46,255.47,25.55,1068134,"0",0.763636363775207,"Senior",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.277797876252835,3
"48615",576.75,7.9625,262.25,20.33333333,36,107.26,11,2181,254,7.666666667,1849,41.4,63.0725,205,343,489,425.56,273,205.44,504,257,"ZA","N","C","NEW YORK CITY AREA","N","WCMB","U","U","2","99.98999023","2","2",0,"NYCBRO917",15.33333333,3830,450.26,344.04,38.23,1068183,"0",0.597667638483965,"None",0.0919468751388087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.403588801486317,3
"48654",93,34.68,-49,1.666666667,0,40.08,11,373,331,0.333333333,335,0,34.68,14.66666667,21.66666667,109,211.11,15,37.22,135,27,"C2","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WC","S","S","1","29.98999023","1","1",0,"SEASEA206",1.333333333,1900,417.24,391.73,43.53,1068269,"0",0.676923076972781,"Senior",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.262012294837208,2
"48678",145.75,44.99,18.25,4.666666667,2,19.76,11,584,331,0.666666667,581,0,38.7025,52,244.6666667,140,104.6,81,58.1,109,64,"AA","N","C","CALIFORNIA NORTH AREA","N","WCMB","S","M","1","199.9899902","1","1",0,"SFRSCL408",2.666666667,1046,370.17,289.41,28.94,1068323,"0",0.212534059916548,"Senior",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Low",0.249401745375848,2
"48793",1090.25,42.65,355.75,9.333333333,148,825.72,11,2792,45,19.66666667,2573,26.25,99.755,185,231.6666667,972,927.11,294,285.89,944,291,"AA","N","T","DALLAS AREA","N","WCMB","U","H","2","149.9899902","1","2",0,"DALDAL214",3.666666667,8344,543.66,452.26,50.25,1068604,"0",0.798561150964236,"None",0.0482838538792628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.31964344236467,2
"49010",290.5,16.3275,-290.5,4,41,453.49,11,2969,326,3.666666667,2952,28.1,42.405,89.33333333,122,387,685.7,158,295.2,673,297,"ZA","Y","C","NEW YORK CITY AREA","N","WCMB","U","H","1","129.9899902","1","1",0,"NYCBRO917",3.333333333,6857,750.26,689.5,68.95,1069064,"0",0.732240437131148,"None",0.0374536827233226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.250150214299667,2
"49048",1068.25,69.99,-72.25,17,22,206.68,11,4027,233,7.333333333,4017,27.7,82.94,305.3333333,373.6666667,1092,1202.9,405,401.7,1297,436,"U","Y","C","DALLAS AREA","R","WCMB","S","S","2","29.98999023","1","1",0,"DALDAL214",10,12029,1118.36,1037.39,103.74,1069134,"1",0.817127564512299,"Senior",0.0247684108873708,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.29223985550505,2
"49079",472.75,39.99,-84.75,27.66666667,30,23.81,11,1386,240,0.333333333,1381,17.15,64.4825,118,166,501,415.8,180,138.1,466,151,"AA","N","C","OHIO AREA","R","WCMB","M","U","2","29.98999023","1","1",0,"OHICOV606",3.333333333,4158,471.05,411.07,41.11,1069199,"0",0.710843373493976,"Senior",0.0364080246258359,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.295651554502929,2
"49232",1044.25,10,-127.25,9.666666667,27,213.44,11,1797,198,5.666666667,1768,29.035,35.2075,200.3333333,249,1087,795.89,243,196.44,820,196,"AA","N","C","HOUSTON AREA","N","WCMB","M","N","1","149.9899902","2","2",0,"HOUHOU281",5,7163,243.46,202.18,22.46,1069571,"0",0.80455153935743,"Senior",0.119259837344944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.26558957388072,3
"49318",434.75,11.99,261.25,9.333333333,21,30.14,11,991,211,8.666666667,899,11.75,26.6875,109.6666667,137.3333333,348,241,142,99.89,310,128,"CA","N","C","NORTH FLORIDA AREA","R","WCMB","U","N","2","99.98999023","2","2",0,"FLNTAM813",5.333333333,2169,382.36,331.66,36.85,1069761,"0",0.798543689756928,"Young",0.0307302019039648,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.342011034034399,3
"49353",27.25,99.225,-12.25,0.666666667,2,5.12,11,184,16,0,180,0,82.975,2,2.666666667,31,56.22,9,20,40,14,"BA","N","T","CENTRAL/SOUTH TEXAS AREA","R","WCMB","S","M","2","29.98999023","5","5",0,"SANCRP512",0.666666667,506,728.43,648.45,72.05,1069834,"0",0.74999999990625,"Mid-Aged",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.298358782764909,6
"49406",553.25,39.99,-97.25,24.33333333,22,154.25,11,1669,222,1,1666,34.65,54.3875,187.6666667,228.6666667,586,415.33,255,185.11,496,215,"AA","N","T","ATLANTIC SOUTH AREA","N","WCMB","M","N","2","149.9899902","1","1",0,"ATLANE678",14.33333333,3738,462.37,402.39,44.71,1069956,"0",0.820699708480948,"Senior",0.0749399831303934,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.311234801724602,2
"49435",548.25,43.78,-212.25,5.666666667,6,101.28,11,1933,320,0.666666667,1932,0,42.16,133,203.3333333,619,490.67,265,214.67,552,241,"AA","N","T","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","A","N","1","149.9899902","1","1",0,"SEWYAK509",5,4416,384.72,324.74,36.08,1070014,"0",0.654098360762967,"Senior",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.278609340019559,2
"49473",378.25,48.78,-63.25,10,25,65.47,11,1474,319,1,1473,16.0125,59.1375,40.33333333,60,399,384.89,127,163.67,438,165,"CA","Y","C","NEW ENGLAND AREA","N","WCMB","U","H","1","149.9899902","1","1",0,"HARWAT203",8.333333333,3464,550.8,490.82,54.54,1070127,"0",0.672222222166667,"Young",0.0290713507625272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.251568918128989,2
"49476",215,49.99,106,15,7,55.68,11,638,319,1,637,2.45,42.6875,71.33333333,116.6666667,180,156.78,77,70.78,166,77,"AA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WCMB","M","S","1","149.9899902","1","1",0,"SANCOC254",6,1411,378.62,318.64,35.4,1070138,"0",0.611428571225306,"Senior",0.00647086788864825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.250955654490379,2
"49527",621.5,37.6125,-621.5,7.666666667,136,908.28,12,1620,229,10.66666667,1618,42.5,74.3575,200.6666667,283.6666667,829,593.33,255,179.78,712,205,"E4","Y","C","CALIFORNIA NORTH AREA","N","WCMB","U","H","2","149.9899902","1","1",0,"SFROAK510",7,5340,728.62,648.64,72.07,1070267,"0",0.707403055263525,"None",0.0583294447036864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.35079969472943,2
"49549",304.25,44.99,55.75,15.33333333,3,30.34,12,1098,198,0,1093,9,61.5325,41.33333333,61,286,534,74,99.36,394,83,"AA","N","R","MIDWEST AREA","N","WCMB","S","G","2","99.98999023","1","1",0,"OMAAMS515",2.666666667,5874,1091.64,1027.66,93.42,1070315,"0",0.677595628360656,"None",0.00824447620094537,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.239927350348443,2
"49553",1696,69.99,-391,17.33333333,26,1348.05,12,6137,194,12,6127,82.725,144.9425,339.6666667,465.3333333,1826,1722.36,545,557,1745,595,"DA","Y","R","CENTRAL/SOUTH TEXAS AREA","R","WCMB","U","H","3","99.98999023","1","1",0,"SANSAN210",0.666666667,18946,1236.22,1156.24,105.11,1070332,"0",0.729942693533664,"None",0.0669177007328793,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Very High",0.316451266042699,2
"49563",713.75,36.5575,974.25,11.33333333,34,569.5,12,6230,160,0,6141,12.6975,61.6375,249,419.6666667,389,1600.73,134,558.27,1400,444,"ZA","Y","C","LOS ANGELES AREA","N","WCMB","U","Z","3","149.9899902","1","1",0,"LAXCDG310",9.666666667,17608,1609.36,1504.38,136.76,1070347,"1",0.59332803807837,"None",0.00788978227369886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.251557677407037,2
"49564",723,39.99,172,8,4,143.16,10,1054,317,1.666666667,1029,4.55,46.84,113.6666667,179.3333333,666,600.89,147,114.33,740,134,"C2","N","T","NORTH FLORIDA AREA","N","WC","M","D","1","299.9899902","1","1",0,"FLNCLR813",5.333333333,5408,407.06,398.55,44.28,1070350,"0",0.633828996586214,"Senior",0.0111777133592099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"High",0.249055915765194,2
"49571",959.75,129.99,157.25,27,27,35.32,10,3591,250,4.666666667,3574,0,127.95,292,339.3333333,907,1062.11,347,397.11,1073,408,"AA","N","C","NORTH FLORIDA AREA","R","WCMB","U","U","2","29.98999023","1","1",0,"FLNTAM813",19,9559,1256.87,1151.89,127.99,1070368,"0",0.860510805585512,"None",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.23678052678586,2
"49588",865.5,18.6225,-640.5,6,25,478.32,12,2544,216,29.66666667,2510,168.125,201.4,280.6666667,332.3333333,1079,564.64,418,228.18,786,317,"AA","N","T","LOS ANGELES AREA","R","WCMB","U","N","1","99.98999023","1","2",0,"LAXDOW562",4.666666667,6211,1351.3,1288.81,117.16,1070398,"0",0.844533600987416,"None",0.124417227854658,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.438219685425543,2
"49683",32,39.99,25,0.333333333,10,6.73,10,342,17,0,342,0,68.9875,11.33333333,15,24,77.89,16,38,47,28,"AA","N","T","ATLANTIC SOUTH AREA","R","WCMB","M","N","2","99.98999023","1","1",0,"ATLANE678",0,701,617.32,382.36,42.48,1070605,"0",0.755555555333333,"Mid-Aged",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.251867680282818,2
"49696",360.75,46.28,-95.75,2.333333333,9,82.13,12,1021,362,1,1021,5.3375,52.36,71,79,393,253.36,120,92.82,399,144,"AA","N","T","ATLANTIC SOUTH AREA","N","WCMB","U","O","1","129.9899902","1","2",0,"AIRGRE864",2.333333333,2787,564.14,504.16,45.83,1070627,"0",0.89873417721519,"Young",0.00946130393164817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.294831341709479,2
"49716",1031.75,85.7175,126.25,22.66666667,15,329.36,10,2482,103,5.666666667,2482,10.5875,86.5525,276,383,990,685,410,275.78,895,361,"AA","N","C","LOS ANGELES AREA","R","WCMB","U","H","2","99.98999023","3","4",0,"LAXALA562",21.66666667,6165,818.71,738.73,82.08,1070667,"0",0.720626631853786,"None",0.0129319294988457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"High",0.28016581363008,4
"49729",494,47.65,-181,18.33333333,49,94.7,10,1625,316,1.333333333,1625,14.35,53.7325,129.3333333,182,554,552.89,197,180.56,519,181,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","U","S","1","149.9899902","3","3",0,"APCSIL301",16.33333333,4976,652.91,592.93,65.88,1070697,"0",0.71062271043956,"Senior",0.0219785269026359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.276714327605827,4
"49732",314.75,39.99,-50.75,10,3,38.28,10,991,272,1,991,0,29.99,107,143,332,396.33,111,110.11,401,112,"AA","N","C","SOUTH FLORIDA AREA","R","WCMB","M","N","2","9.989997864","1","2",0,"MIAFTL954",2.333333333,3567,375.78,299.35,33.26,1070701,"0",0.748251748251748,"Senior",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.359134908251358,2
"49762",1601.25,86.4575,-522.25,49.33333333,29,272.87,10,5522,307,36.66666667,5496,48.675,150.4175,333,536,1775,1644.11,724,610.67,1775,691,"EA","Y","T","ATLANTIC SOUTH AREA","N","WCMB","S","H","2","199.9899902","1","1",0,"ATLATL678",35.66666667,14797,1394.2,1309.22,145.47,1070763,"0",0.621268656716418,"Young",0.0349124946205709,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"Very High",0.259147082193766,2
"49769",280.25,59.99,95.75,7,14,12.37,10,1486,111,1.333333333,1486,0,61.4575,83,102,248,394.67,108,165.11,385,164,"BA","N","C","CALIFORNIA NORTH AREA","R","WCMB","U","S","2","79.98999023","1","1",0,"SFROAK510",6.333333333,3552,614.8,534.82,59.42,1070785,"0",0.813725490196078,"Senior",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.239193313992415,2
